"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2009-12-23","43",",,U","60","H,,U","30","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2009-12-24","50",",,U","65","H,,U","38","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2009-12-25","50",",,U","64","H,,U","40","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2009-12-26","45",",,U","55","H,,U","37","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2009-12-27","49",",,U","60","H,,U","35","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2009-12-28","55",",,U","65","H,,U","43","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2009-12-29","49",",,U","58","H,,U","40","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2009-12-30","47",",,U","53","H,,U","39","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2009-12-31","54",",,U","65","H,,U","44","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-01-01","56",",,U","70","H,,U","44","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-01-02","59",",,U","77","H,,U","46","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-01-06","56",",,U","71","H,,U","49","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-01-07","58",",,U","72","H,,U","46","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-01-08","63",",,U","74","H,,U","49","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-01-09","62",",,U","73","H,,U","55","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-01-10","60",",,U","76","H,,U","49","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-01-11","64",",,U","76","H,,U","50","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-01-12","60",",,U","73","H,,U","49","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-01-13","50",",,U","58","H,,U","43","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-01-14","53",",,U","68","H,,U","40","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-01-15","58",",,U","70","H,,U","46","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-01-16","55",",,U","67","H,,U","43","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-01-17","52",",,U","63","H,,U","43","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-01-18","51",",,U","55","H,,U","44","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-01-19","48",",,U","54","H,,U","41","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-01-20","49",",,U","54","H,,U","44","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-01-21","50",",,U","56","H,,U","45","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-01-22","45",",,U","50","H,,U","41","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-01-23","45",",,U","55","H,,U","38","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-01-24","47",",,U","62","H,,U","36","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-01-25","51",",,U","66","H,,U","41","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-01-26","51",",,U","61","H,,U","40","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-01-27","51",",,U","63","H,,U","43","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-01-28","51",",,U","65","H,,U","40","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-01-29","52",",,U","66","H,,U","43","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-01-30","50",",,U","65","H,,U","41","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-01-31","49",",,U","62","H,,U","38","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-02-01","51",",,U","66","H,,U","42","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-02-02","52",",,U","67","H,,U","40","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-02-03","50",",,U","63","H,,U","40","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-02-04","51",",,U","62","H,,U","40","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-02-05","51",",,U","57","H,,U","46","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-02-06","52",",,U","56","H,,U","47","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-02-07","48",",,U","57","H,,U","41","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-02-08","49",",,U","60","H,,U","38","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-02-09","48",",,U","54","H,,U","42","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-02-10","45",",,U","58","H,,U","38","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-02-11","49",",,U","62","H,,U","38","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-02-12","53",",,U","66","H,,U","43","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-02-13","59",",,U","75","H,,U","45","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-02-14","63",",,U","80","H,,U","50","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-02-15","64",",,U","80","H,,U","53","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-02-16","66",",,U","79","H,,U","55","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-02-17","61",",,U","76","H,,U","48","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-02-18","57",",,U","71","H,,U","46","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-02-19","51",",,U","58","H,,U","48","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-02-20","51",",,U","58","H,,U","47","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-02-21","51",",,U","56","H,,U","47","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-02-22","51",",,U","61","H,,U","39","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-02-23","50",",,U","66","H,,U","34","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-02-24","52",",,U","64","H,,U","40","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-02-25","55",",,U","66","H,,U","48","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-02-26","61",",,U","73","H,,U","50","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-02-27","50",",,U","58","H,,U","45","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-02-28","50",",,U","62","H,,U","41","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-03-01","55",",,U","68","H,,U","43","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-03-02","53",",,U","61","H,,U","44","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-03-03","51",",,U","59","H,,U","42","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-03-04","48",",,U","55","H,,U","40","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-03-05","50",",,U","65","H,,U","37","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-03-06","49",",,U","57","H,,U","44","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-03-07","48",",,U","52","H,,U","44","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-03-08","51",",,U","59","H,,U","48","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-03-09","46",",,U","54","H,,U","38","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-03-10","44",",,U","55","H,,U","34","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-03-11","50",",,U","65","H,,U","36","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-03-12","53",",,U","68","H,,U","42","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-03-13","48",",,U","61","H,,U","39","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-03-14","53",",,U","68","H,,U","38","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-03-15","63",",,U","77","H,,U","42","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-03-16","71",",,U","78","H,,U","66","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-03-17","67",",,U","82","H,,U","52","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-03-18","61",",,U","75","H,,U","48","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-03-19","59",",,U","72","H,,U","48","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-03-20","63",",,U","82","H,,U","46","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-03-21","64",",,U","77","H,,U","53","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-03-22","58",",,U","70","H,,U","49","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-03-23","57",",,U","69","H,,U","47","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-03-24","58",",,U","74","H,,U","43","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-03-25","53",",,U","66","H,,U","42","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-03-26","55",",,U","70","H,,U","43","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-03-27","63",",,U","75","H,,U","45","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-03-28","67",",,U","80","H,,U","55","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-03-29","63",",,U","79","H,,U","45","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-03-30","55",",,U","67","H,,U","42","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-03-31","51",",,U","58","H,,U","39","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-04-01","46",",,U","55","H,,U","38","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-04-02","50",",,U","64","H,,U","37","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-04-03","52",",,U","65","H,,U","39","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-04-04","51",",,U","62","H,,U","41","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-04-05","50",",,U","58","H,,U","44","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-04-06","54",",,U","70","H,,U","38","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-04-07","64",",,U","77","H,,U","45","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-04-08","65",",,U","79","H,,U","52","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-04-09","60",",,U","74","H,,U","48","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-04-10","55",",,U","66","H,,U","47","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-04-11","54",",,U","62","H,,U","49","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-04-12","52",",,U","59","H,,U","43","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-04-13","51",",,U","62","H,,U","43","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-04-14","54",",,U","66","H,,U","40","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-04-15","57",",,U","72","H,,U","46","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-04-16","56",",,U","69","H,,U","48","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-04-17","60",",,U","75","H,,U","45","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-04-18","61",",,U","79","H,,U","49","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-04-19","61",",,U","73","H,,U","51","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-04-20","56",",,U","70","H,,U","46","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-04-21","46",",,U","54","H,,U","40","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-04-22","45",",,U","53","H,,U","38","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-04-23","52",",,U","64","H,,U","37","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-04-24","57",",,U","72","H,,U","49","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-04-25","60",",,U","76","H,,U","46","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-04-26","62",",,U","76","H,,U","48","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-04-27","58",",,U","75","H,,U","45","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-04-28","54",",,U","62","H,,U","48","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-04-29","51",",,U","59","H,,U","44","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-04-30","53",",,U","65","H,,U","41","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-05-01","56",",,U","69","H,,U","42","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-05-02","57",",,U","70","H,,U","48","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-05-03","64",",,U","81","H,,U","46","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-05-04","66",",,U","81","H,,U","50","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-05-05","63",",,U","77","H,,U","49","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-05-06","61",",,U","75","H,,U","51","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-05-07","64",",,U","79","H,,U","50","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-05-08","64",",,U","79","H,,U","50","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-05-09","55",",,U","64","H,,U","47","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-05-10","55",",,U","65","H,,U","46","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-05-11","53",",,U","63","H,,U","43","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-05-12","58",",,U","74","H,,U","40","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-05-13","61",",,U","75","H,,U","49","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-05-14","59",",,U","74","H,,U","49","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-05-15","62",",,U","78","H,,U","52","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-05-16","60",",,U","74","H,,U","53","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-05-17","54",",,U","58","H,,U","51","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-05-18","58",",,U","67","H,,U","51","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-05-19","62",",,U","75","H,,U","52","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-05-20","66",",,U","80","H,,U","51","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-05-21","61",",,U","73","H,,U","52","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-05-22","56",",,U","65","H,,U","49","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-05-23","51",",,U","58","H,,U","44","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-05-24","55",",,U","68","H,,U","41","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-05-25","56",",,U","70","H,,U","44","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-05-26","58",",,U","72","H,,U","45","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-05-27","60",",,U","70","H,,U","49","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-05-28","58",",,U","69","H,,U","47","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-05-29","64",",,U","84","H,,U","44","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-05-30","66",",,U","83","H,,U","49","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-05-31","62",",,U","77","H,,U","49","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-06-01","60",",,U","74","H,,U","49","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-06-02","63",",,U","76","H,,U","53","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-06-03","65",",,U","80","H,,U","53","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-06-04","67",",,U","83","H,,U","52","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-06-05","70",",,U","86","H,,U","55","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-06-06","69",",,U","88","H,,U","53","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-06-07","68",",,U","83","H,,U","56","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-06-08","65",",,U","81","H,,U","54","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-06-09","64",",,U","78","H,,U","55","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-06-10","61",",,U","74","H,,U","54","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-06-11","57",",,U","63","H,,U","53","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-06-12","59",",,U","70","H,,U","50","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-06-13","64",",,U","80","H,,U","47","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-06-14","72",",,U","89","H,,U","53","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-06-15","68",",,U","88","H,,U","51","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-06-16","61",",,U","77","H,,U","49","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-06-17","64",",,U","82","H,,U","47","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-06-18","62",",,U","80","H,,U","49","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-06-19","63",",,U","81","H,,U","51","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-06-20","65",",,U","82","H,,U","47","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-06-21","61",",,U","74","H,,U","48","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-06-22","64",",,U","80","H,,U","45","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-06-23","65",",,U","84","H,,U","49","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-06-24","66",",,U","85","H,,U","49","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-06-25","67",",,U","83","H,,U","51","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-06-26","64",",,U","79","H,,U","54","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-06-27","66",",,U","83","H,,U","54","H,,U"
"USR0000CVAL","VALLEY CENTER CALIFORNIA, CA US","33.2372","-117.0086","452.0","2010-06-28","63",",,U","74","H,,U","57","H,,U"
